class,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
waving,0.796257257,0.49938792,-0.276466995,0.999640822,0.335669398,0.507677019,-0.407991648,0.999676704,0.814874768,0.896526933,-0.2399939,0.826845884,0.183323175,0.8775388,-1.000512481,0.921667457,0.898179531,1.197405815,-0.880079031,0.714192867,0.29314366,0.490299195,-2.001208305,0.964024127,0.936602056,1.27902925,-0.960413933,0.625112534,0.29867202,0.38424623,-2.198810816,0.93447715,0.911994815,1.263175607,-1.085282803,0.68143028,0.323578417,0.333351851,-2.145872116,0.933474839,0.87898165,1.235738754,-0.945709646,0.653802097,0.327959001,0.372348845,-2.00628829,0.898953497,0.709971905,1.103339434,0.041303352,0.027444141,0.42763254,1.113645554,-0.030697394,0.031648915,0.758798242,1.661718011,-0.413236946,0.055973209,0.462261975,1.657224894,-0.401954114,0.064601317,0.780755818,2.13385582,0.530445993,0.015713412,0.485941887,2.140174627,0.256397367,0.019759994,0.785419822,2.204312325,0.622158229,0.008073851,0.485093474,2.212651253,0.302902311,0.010887431,0.761095047,2.284548521,0.183678091,0.018396726,0.532918632,2.290991306,-0.243134081,0.021212688
waving,0.570098281,0.44039914,-0.082984358,0.999916077,0.402011186,0.414454818,-0.030189389,0.999759734,0.580314636,0.522763371,0.008522299,0.88626641,0.305905461,0.406728953,-0.31450054,0.981677055,0.595460594,0.610079348,0.056325443,0.786298633,0.299452603,0.335411012,-0.664856613,0.948580444,0.614862144,0.63070029,0.065718956,0.724243522,0.286509931,0.309054524,-0.719665408,0.907837689,0.612453818,0.631206095,0.0198847,0.715174556,0.295228571,0.305071115,-0.709948361,0.895078659,0.600260019,0.623592794,0.04459,0.728455842,0.303054035,0.31433627,-0.674519658,0.878438294,0.509370446,0.609056473,0.009415268,0.999952435,0.39583081,0.598588526,-0.009953545,0.99988091,0.534397662,0.672438383,-0.606709898,0.977148414,0.396593451,0.656183004,-0.600530446,0.975275278,0.595252395,0.811332405,-1.178206086,0.965894163,0.419881076,0.763300478,-1.104938626,0.950786948,0.580768287,0.846229076,-1.241338611,0.959625423,0.452013046,0.818144321,-1.16088748,0.933739543,0.644317746,0.821332097,-1.388248682,0.985883653,0.438115239,0.771979988,-1.308797836,0.979198217
waving,0.524817944,0.247115001,0.2812756,0.999965668,0.359188169,0.263074428,0.006001087,0.999938726,0.625392616,0.291056871,0.017346853,0.973114073,0.314961344,0.381934702,-0.307426631,0.99547714,0.558747828,0.227122605,-0.409902632,0.979200602,0.306291699,0.264590144,-0.598340631,0.99488914,0.544697702,0.206028253,-0.481772065,0.947321951,0.293207228,0.241411746,-0.672563016,0.985125542,0.533716261,0.200620413,-0.451525867,0.941836417,0.299708843,0.226147681,-0.652430773,0.982853472,0.536110222,0.206700414,-0.411890358,0.933211684,0.306884706,0.238802329,-0.594935417,0.973855615,0.518350244,0.498211205,0.063281991,0.999846697,0.404049993,0.492497742,-0.06332887,0.999770105,0.559838891,0.680486083,0.013821227,0.965840757,0.341822445,0.674735129,-0.114736788,0.977779627,0.585015655,0.856921911,0.248648688,0.956919611,0.241266817,0.851573348,0.055919729,0.9666363,0.568070769,0.876386464,0.259306669,0.812134504,0.223650128,0.864671886,0.059217829,0.803795516,0.633918881,0.92565608,0.028076023,0.931305528,0.276258469,0.937924266,-0.199158058,0.941805184
waving,0.464698344,0.255678415,0.299906671,0.998899579,0.268630683,0.301389277,0.027606208,0.99965477,0.596836865,0.217405647,0.124890439,0.968720913,0.268823028,0.416684151,-0.010549535,0.98604393,0.497562975,0.111721039,-0.243920282,0.968268335,0.316342682,0.510092199,-0.104785897,0.972767591,0.464450032,0.088889182,-0.33031112,0.924326241,0.320790946,0.541827083,-0.158677161,0.950157166,0.447617173,0.090307623,-0.303225666,0.9187029,0.340309322,0.533216,-0.202877685,0.949466109,0.454965919,0.097366691,-0.24951309,0.918662012,0.342079818,0.521822095,-0.123665363,0.944754779,0.562786579,0.490228415,0.107421204,0.999248683,0.440914959,0.518995881,-0.107346646,0.999166608,0.682938933,0.671635449,0.082531825,0.831460774,0.609786749,0.694565535,-0.165775165,0.894562066,0.81587404,0.845630765,0.103440955,0.818953216,0.717981339,0.8979671,-0.194521666,0.879339159,0.809660614,0.882853389,0.091171943,0.522016048,0.730352044,0.92288214,-0.21110636,0.529511213,0.903823137,0.899100959,-0.155507088,0.815776467,0.812614501,0.950380564,-0.488046676,0.848622322
waving,0.566657543,0.473602951,-0.177325144,0.999971271,0.329372644,0.488368571,-0.149507806,0.999967813,0.666724801,0.497248352,-0.424777299,0.986471355,0.277828395,0.558279335,-0.370047152,0.992253244,0.791649818,0.467524409,-0.818188727,0.961233854,0.289238513,0.612744689,-0.762239933,0.951415002,0.831139982,0.45815295,-0.897681594,0.951024652,0.28274262,0.634481013,-0.842001855,0.935911119,0.824172854,0.451566398,-0.934179366,0.950751483,0.312686116,0.630434394,-0.870293975,0.929766774,0.808473706,0.454502523,-0.847432375,0.95594883,0.319274038,0.622417629,-0.785605133,0.936917484,0.508182883,0.648122013,0.002942984,0.999988914,0.368847728,0.639317036,-0.003373208,0.999979258,0.578767955,0.671513915,-0.813829243,0.987066686,0.304597169,0.63936168,-0.783700049,0.995916307,0.404375285,0.737198591,-1.343400478,0.924192488,0.254282415,0.721267045,-1.375336528,0.975396156,0.362449229,0.774179935,-1.399938345,0.967073262,0.278150141,0.759768665,-1.444379926,0.985450506,0.41672647,0.725114584,-1.490591407,0.969488502,0.175882727,0.691425323,-1.579715729,0.989798546
waving,0.618399024,0.463054001,-0.709267199,0.999352753,0.363623559,0.442487866,-0.519665778,0.999118865,0.58867532,0.604679883,-0.720669448,0.9714517,0.304101288,0.571797132,-0.490221709,0.87531507,0.405917823,0.690714955,-0.814913988,0.896270216,0.362444103,0.676386178,-0.627373576,0.769069731,0.375385404,0.72821486,-0.901689351,0.830812573,0.362482756,0.71730119,-0.695005298,0.73223418,0.361000657,0.704222023,-0.911479175,0.831377149,0.387191951,0.704581678,-0.731189311,0.738546669,0.366847217,0.6939888,-0.817289233,0.821056426,0.390125543,0.694074392,-0.642456293,0.737754226,0.488498271,0.696917117,-0.06958501,0.996625066,0.351094097,0.669916391,0.069447264,0.997492075,0.413424343,0.843741477,-0.300139993,0.448490769,0.198735625,0.768972993,-0.349854767,0.499180406,0.390135139,0.949186087,0.257222295,0.083447114,0.248029411,0.944392502,-0.032034222,0.238803029,0.395605892,0.953050971,0.315378904,0.078745045,0.274517596,0.965223193,-0.002343515,0.177767172,0.350981951,1.026319027,0.213903561,0.092210151,0.195211753,1.015805721,-0.165535256,0.212843746
waving,0.696535587,0.733765543,-0.198228717,0.99882549,0.36097917,0.664569616,-0.207491472,0.99937135,0.731681168,1.195803642,-0.255481958,0.662256777,0.098739207,0.705698907,-0.802672744,0.933093131,0.782935143,1.492024183,-0.735360384,0.369206905,0.102870442,0.306097269,-1.582363844,0.952500463,0.812064648,1.600633144,-0.80263555,0.330228865,0.105490208,0.180617109,-1.734213591,0.897506833,0.796480954,1.594849229,-0.888579011,0.427547604,0.129304588,0.157067537,-1.678002596,0.902112722,0.778112888,1.555460334,-0.788638294,0.392743766,0.132260412,0.194239497,-1.596247673,0.890146971,0.637519479,1.478729367,0.033272199,0.007007351,0.403875113,1.460811496,-0.024596954,0.008375379,0.636990249,2.084491253,-0.231874913,0.077805489,0.422084719,2.066522121,-0.284580022,0.059123483,0.648388684,2.725205421,0.400048196,0.032401219,0.433907896,2.663889885,0.236285731,0.02464981,0.650562704,2.828104973,0.459172308,0.012632697,0.433017552,2.75944376,0.272925317,0.015778933,0.623390675,2.897254944,0.090443246,0.031978063,0.462364346,2.834050894,-0.153546944,0.022316623
waving,0.614422441,0.61391139,-0.010155296,0.99897778,0.261514604,0.58910346,-0.410257429,0.998759031,0.659037232,0.803139746,-0.070171699,0.847933352,0.090362579,0.396601856,-0.838593423,0.993058205,0.664642692,0.874550402,-0.367255658,0.681240261,0.27835539,0.181885302,-0.766537607,0.933104157,0.678450346,0.900480628,-0.454655945,0.605241477,0.299144387,0.121871881,-0.906639934,0.806317031,0.667117596,0.892615199,-0.521492541,0.644587219,0.311012328,0.114394188,-0.810565174,0.811113119,0.64823705,0.88733995,-0.421258926,0.674675882,0.309743881,0.136700332,-0.764267445,0.839693189,0.562377095,1.027466536,0.119695947,0.559599042,0.33942163,1.019959807,-0.111525513,0.570853353,0.599319994,1.373209238,-0.351294935,0.176536903,0.361094445,1.376725197,-0.609653711,0.227962404,0.64795512,1.708426237,0.041082695,0.051920973,0.426077604,1.709317565,-0.414366543,0.080815658,0.654420614,1.754157305,0.086511753,0.040050786,0.425562859,1.752773285,-0.403960913,0.061722849,0.654619575,1.803836584,-0.278642267,0.061510623,0.498276711,1.809569716,-0.868507922,0.083200365
waving,0.826817572,0.508023322,-0.296435803,0.998735249,0.827824175,0.46192947,-0.048393931,0.997974217,0.813977718,0.651022434,-0.361679792,0.973136723,0.791577637,0.500192881,0.039298248,0.227858976,0.792325079,0.761365056,-0.386674941,0.899998963,0.752269506,0.50312674,0.059230819,0.351134866,0.792856216,0.799337983,-0.425656527,0.832641125,0.743736029,0.500859857,0.059271235,0.335473984,0.797506154,0.803353548,-0.429414511,0.836057842,0.741901875,0.497920215,0.03203724,0.355655819,0.786558509,0.780199885,-0.389891595,0.806989729,0.743286967,0.502408803,0.046189528,0.364347279,0.820067823,0.702652574,-0.073680848,0.99695766,0.82117635,0.691867113,0.073687926,0.996131659,0.824011385,0.862746954,0.00763464,0.545763016,0.833239377,0.843120873,0.187014639,0.238961205,0.839001238,1.010999084,0.139788628,0.650291622,0.841064513,0.98978889,0.314869732,0.319489896,0.848884761,1.035152197,0.151019916,0.599281132,0.84762001,0.995920658,0.325102091,0.442800164,0.814286709,1.040299773,0.095186666,0.579956174,0.82712549,1.011412144,0.281973898,0.346555799
waving,0.855995357,0.701587141,-0.062325317,0.998220384,0.482633352,0.701719701,-0.306582272,0.998869359,0.962114573,0.955661535,-0.118306883,0.481352657,0.214994758,0.880265892,-1.077495217,0.886438131,1.042212725,1.017399788,-0.612759113,0.59592253,0.191064477,0.453626156,-1.991750121,0.984889448,1.074815273,1.042292833,-0.676786542,0.547880113,0.171756923,0.349153399,-2.173927307,0.972521544,1.05501914,1.03914094,-0.739982367,0.605769634,0.191412538,0.318856835,-2.119932652,0.96979183,1.03382647,1.037089467,-0.659145534,0.578008413,0.204475254,0.35970664,-2.011298418,0.965269029,0.806028008,1.283339262,0.086923137,0.005314078,0.53809309,1.299677968,-0.077746913,0.006654994,0.807317495,1.663802266,-0.02313761,0.01158626,0.5656389,1.691702366,-0.516442418,0.024029324,0.82448256,2.136457443,0.867997408,0.007717373,0.577542722,2.188506603,0.037158482,0.01448227,0.830338836,2.212535143,0.953469753,0.006627885,0.56996727,2.266947746,0.077537246,0.015160309,0.815818608,2.264140606,0.56908381,0.009034553,0.634204149,2.315864086,-0.439407557,0.01633036
waving,0.615919292,0.562670052,-0.096570015,0.999671936,0.452699006,0.566224158,-0.048211619,0.999682665,0.647351742,0.723070204,-0.065335341,0.998513043,0.340409726,0.635176539,-0.303458899,0.998285472,0.638397932,0.89748168,-0.235105932,0.995551348,0.349953055,0.484484345,-0.681981683,0.997310042,0.639597774,0.95123893,-0.266952336,0.97696209,0.353063226,0.448907971,-0.754964888,0.985372245,0.626345515,0.946664929,-0.307130605,0.977183104,0.362941653,0.438031048,-0.739573658,0.9837749,0.622564256,0.931685865,-0.252678245,0.979328513,0.364426851,0.456058443,-0.688253582,0.982545853,0.57985729,0.905367851,-0.012844888,0.982123792,0.480150193,0.911836565,0.014423464,0.983982027,0.589099169,1.147085786,-0.130148575,0.152330652,0.487568825,1.151066065,-0.078464039,0.136587381,0.588768363,1.368021607,0.128166124,0.033639144,0.497155458,1.374908686,0.095923319,0.039391398,0.589294732,1.398497701,0.150914565,0.019423744,0.498128593,1.404538035,0.106771328,0.022317857,0.580851376,1.447348833,-0.00887551,0.029636715,0.509646177,1.454859018,-0.078329861,0.03068815
waving,0.727977991,0.414107084,-0.487468839,0.997921646,0.428937137,0.444039375,0.004961673,0.987016499,0.80109942,0.505171657,-0.970691502,0.986366928,0.417528331,0.618259668,0.018176343,0.503924668,0.771657228,0.413405895,-1.458190203,0.977320969,0.337384313,0.755393505,-0.24873051,0.569824338,0.751862288,0.384924293,-1.5716995,0.961570561,0.299999982,0.817862391,-0.282709718,0.491119325,0.747543633,0.351190627,-1.514723301,0.962545156,0.298531413,0.798070967,-0.35059005,0.503619909,0.744167328,0.372506917,-1.447611332,0.958737731,0.337181687,0.790610373,-0.284870207,0.521368742,0.749667227,0.843403697,-0.220068991,0.9720276,0.588432968,0.82241714,0.221586525,0.958894968,0.401703477,1.025082946,-0.301375747,0.809192717,0.24421601,0.875053346,0.326508522,0.519533634,0.492808491,1.038490415,0.332513213,0.201401398,0.405351609,1.03040874,0.481220692,0.184576392,0.533844829,1.017853379,0.429004788,0.278739959,0.462076157,1.037844062,0.504613817,0.17397815,0.448047549,1.129787803,0.628743231,0.212765679,0.383898824,1.143869996,0.610480607,0.168610707
waving,0.626769185,0.603604734,0.106263302,0.995048463,0.395175904,0.569821537,-0.162577406,0.995560408,0.599256217,0.50209713,0.107395671,0.600572228,0.370254725,0.40747261,-0.277819455,0.933665872,0.410353392,0.225722089,0.065084174,0.620178938,0.389956325,0.220026135,-0.11542853,0.8912431,0.398366421,0.148514867,0.006075971,0.53014493,0.380326509,0.118044965,-0.188009948,0.79674685,0.394724935,0.132743359,0.011729464,0.55665803,0.384997457,0.121075995,-0.158381075,0.797212183,0.399915844,0.169737592,0.051512834,0.586598694,0.390025258,0.152141213,-0.119418107,0.816933751,0.618493259,1.250771761,0.071507707,0.136785626,0.419924498,1.260414481,-0.063811034,0.174946889,0.601160228,1.811933994,-0.103873,0.025444733,0.41372779,1.825351238,-0.279866964,0.062879048,0.596213281,2.30040884,0.22916764,0.013015602,0.411376387,2.349250317,-0.084016934,0.025210718,0.596598387,2.366843224,0.272249907,0.010048307,0.40111208,2.419611931,-0.067674421,0.023970088,0.593045771,2.444868088,0.058010537,0.022340868,0.459086359,2.508738041,-0.342419416,0.035567798
waving,0.748718977,0.756651044,-0.770863175,0.999704897,0.325727433,0.805738986,-0.905804038,0.999847293,0.939551711,1.107892632,-0.644939125,0.705080569,0.187001675,1.234593391,-1.378210902,0.717267752,0.967162907,1.109214306,-0.915127158,0.479801863,0.286633521,0.884200037,-2.045310497,0.976881564,0.997544289,1.11909914,-0.95461452,0.414496332,0.276591331,0.769059062,-2.192497969,0.964072168,0.971559703,1.113516569,-1.006114244,0.514744461,0.295032114,0.715343595,-2.110599756,0.959425449,0.94859755,1.114101171,-0.950718582,0.480878711,0.302183121,0.765446067,-2.037852287,0.957080781,0.73674202,1.43477571,0.058010876,0.000447626,0.458880186,1.469356775,-0.05002987,0.000412627,0.746456027,2.029680014,0.053393636,0.01217735,0.503156781,2.089107037,-0.012713956,0.007645794,0.736039996,2.480811119,0.802182853,0.008696273,0.495682746,2.534778118,0.532774806,0.004865508,0.734027028,2.558818817,0.884262264,0.007379211,0.493439794,2.607765198,0.578717828,0.006749508,0.711683035,2.66347456,0.591908991,0.003689006,0.545334995,2.715698719,0.195026353,0.002552734
waving,0.536833405,0.600049615,-0.443377793,0.999219179,0.273834854,0.625439703,-0.390499771,0.998674929,0.670538425,0.653545618,-0.638229847,0.96942836,0.184882745,0.757604778,-0.588861167,0.923494458,0.72134769,0.492055118,-1.062661409,0.979571342,0.103649616,0.704464793,-1.033367991,0.977790356,0.76111424,0.408105969,-1.177886128,0.968657732,0.064320713,0.690747142,-1.139935136,0.970376849,0.741957486,0.385527849,-1.176521778,0.97180295,0.074377298,0.691100359,-1.165360332,0.973982215,0.716374874,0.432797968,-1.086320877,0.975549281,0.108374305,0.685057282,-1.067933321,0.978367269,0.487296969,1.094934702,-0.018006675,0.520667553,0.325751841,1.085663438,0.021767067,0.553565443,0.478055835,1.455187678,0.264668107,0.102045573,0.340011239,1.484606504,0.336401433,0.107757449,0.455815881,1.686321259,0.896410227,0.047147062,0.331523389,1.7429111,0.786420166,0.152372211,0.449322015,1.710263252,0.964884162,0.050220922,0.34053126,1.778563261,0.828905225,0.130853355,0.431271553,1.829986215,0.812782228,0.04343503,0.317105144,1.874416709,0.626576364,0.125059351
waving,0.38166675,0.4727332,0.004609499,0.999119818,0.307556987,0.474628031,-0.101087824,0.999770343,0.375486135,0.551764607,0.060669463,0.509511948,0.285111845,0.535390615,-0.283207834,0.98500526,0.371524125,0.630318046,0.06540788,0.53531152,0.281269729,0.479563206,-0.496830314,0.977267385,0.371797055,0.651932716,0.068665378,0.486701608,0.273622513,0.459627241,-0.539814353,0.965379059,0.370683104,0.651806056,0.046346389,0.492187232,0.280513048,0.453026891,-0.533972681,0.963743448,0.370701402,0.639633656,0.057629921,0.508139908,0.284038097,0.459376365,-0.500581324,0.957818091,0.361138135,0.671049833,0.034157097,0.999864936,0.313715637,0.66974628,-0.034188543,0.99992919,0.352442443,0.782106638,0.111974388,0.925488353,0.313361317,0.788099289,0.006808223,0.983015835,0.344109416,0.876182139,0.283385575,0.902695954,0.318251938,0.898026943,0.115492396,0.967799127,0.332860321,0.890916049,0.297774673,0.82219249,0.317653358,0.911687136,0.124712132,0.881310642,0.363189608,0.916513264,0.234744608,0.895174742,0.341338277,0.949420154,0.034905005,0.948362529
waving,0.719664812,0.507147551,-0.542972147,0.999106348,0.418988109,0.454009801,-0.530180156,0.99904865,0.790414572,0.670192122,-0.389197052,0.894066751,0.202802435,0.373342603,-0.769382,0.968762994,0.821892679,0.835342288,-0.461940169,0.619148791,0.245451495,0.20390141,-0.888258457,0.715251744,0.826363146,0.883263528,-0.489260763,0.539420247,0.243975163,0.165203989,-0.95148015,0.497151017,0.804828286,0.880508363,-0.576163471,0.569478452,0.264563322,0.160990417,-0.932705104,0.511485696,0.786301196,0.861365139,-0.500015259,0.634901285,0.267708957,0.174343944,-0.899686813,0.603374243,0.608341575,0.754133105,0.011129696,0.997146308,0.430030555,0.735567451,-0.011878773,0.996298969,0.588995695,0.930549622,0.116653055,0.662666738,0.429951161,0.895997167,0.024043404,0.683085918,0.548717618,1.044914484,0.664743781,0.315262258,0.427796453,1.017830491,0.571247101,0.318040282,0.536532462,1.051954746,0.71870923,0.231614202,0.433933705,1.024423242,0.627182841,0.215257749,0.524633348,1.125651836,0.507564604,0.284854561,0.422131181,1.105661392,0.436630338,0.297951967
waving,1.029146194,0.447524279,-0.177157551,0.995800316,0.79615581,0.435134143,-0.007177785,0.998285115,1.015242457,0.597734213,-0.225172192,0.730096638,0.742551386,0.575624108,-0.073605858,0.675269067,0.921185493,0.533982456,-0.276572406,0.724017382,0.814840794,0.545246482,-0.335964799,0.660931528,0.90900135,0.507661402,-0.31369409,0.668777823,0.826751888,0.552707076,-0.392820746,0.642488956,0.895532608,0.485737801,-0.319940716,0.665497065,0.835570157,0.530162036,-0.380720109,0.636317909,0.918888032,0.49287805,-0.276213259,0.633842826,0.837521851,0.529994607,-0.334333181,0.607716799,0.969878256,0.732328236,-0.057383448,0.990688443,0.833316863,0.719180048,0.056926627,0.991121292,0.953571498,0.89559865,-0.22812891,0.612287819,0.782821655,0.869155049,-0.045511663,0.630421937,0.861411452,1.029087186,0.122577809,0.308251053,0.795255959,1.010412097,0.243261188,0.278428286,0.844418228,1.038847804,0.161783278,0.245294049,0.802098036,1.022320032,0.274740756,0.239115998,0.834055185,1.110559702,0.026304213,0.299076647,0.781455994,1.09300971,0.145865589,0.270811796
